职位id,关系,薪资
7417,所开薪资,22-30K
7418,所开薪资,18-21K
7419,所开薪资,20-30K·13薪
7420,所开薪资,25-50K·15薪
7421,所开薪资,15-30K·14薪
7422,所开薪资,40-50K
7423,所开薪资,15-30K
7424,所开薪资,20-30K·13薪
7425,所开薪资,22-28K·13薪
7426,所开薪资,23-24K
7427,所开薪资,20-30K·15薪
7428,所开薪资,20-40K·14薪
7429,所开薪资,25-35K
7430,所开薪资,28-45K·15薪
7431,所开薪资,16-30K
7432,所开薪资,16-25K
7433,所开薪资,12-24K
7434,所开薪资,18-30K·13薪
7435,所开薪资,20-35K·14薪
7436,所开薪资,20-35K·13薪
7437,所开薪资,20-40K
7438,所开薪资,17-26K·16薪
7439,所开薪资,25-35K·15薪
7440,所开薪资,18-25K
7441,所开薪资,20-30K·13薪
7442,所开薪资,18-22K
7443,所开薪资,25-50K·13薪
7444,所开薪资,25-30K·15薪
7445,所开薪资,20-35K
7446,所开薪资,30-60K·16薪
7447,所开薪资,25-30K
7448,所开薪资,20-30K
7449,所开薪资,30-50K·16薪
7450,所开薪资,20-30K·13薪
7451,所开薪资,40-70K
7452,所开薪资,20-40K·15薪
7453,所开薪资,25-40K
7454,所开薪资,30-60K·13薪
7455,所开薪资,20-40K
7456,所开薪资,17-30K
7457,所开薪资,11-22K
7458,所开薪资,20-25K
7459,所开薪资,20-25K
7460,所开薪资,20-40K
7461,所开薪资,20-30K
7462,所开薪资,25-40K
7463,所开薪资,20-30K·13薪
7464,所开薪资,20-35K
7465,所开薪资,20-35K
7466,所开薪资,30-50K·14薪
7467,所开薪资,35-50K·13薪
7468,所开薪资,15-30K·13薪
7469,所开薪资,20-40K·13薪
7470,所开薪资,30-55K
7471,所开薪资,45-75K·14薪
7472,所开薪资,20-25K
7473,所开薪资,40-45K·16薪
7474,所开薪资,15-25K
7475,所开薪资,20-40K·14薪
7476,所开薪资,20-40K·17薪
7477,所开薪资,30-40K
7478,所开薪资,25-50K
7479,所开薪资,20-35K·14薪
7480,所开薪资,15-22K·14薪
7481,所开薪资,28-45K·15薪
7482,所开薪资,16-30K
7483,所开薪资,16-25K
7484,所开薪资,12-24K
7485,所开薪资,20-35K
7486,所开薪资,30-60K·16薪
7487,所开薪资,20-40K·15薪
7488,所开薪资,25-30K
7489,所开薪资,20-30K
7490,所开薪资,25-40K
7491,所开薪资,20-40K·15薪
7492,所开薪资,25-30K
7493,所开薪资,15-30K
7494,所开薪资,30-40K·16薪
7495,所开薪资,20-40K·14薪
7496,所开薪资,25-40K·16薪
7497,所开薪资,25-30K
7498,所开薪资,25-40K·13薪
7499,所开薪资,30-50K·16薪
7500,所开薪资,20-25K
7501,所开薪资,20-30K·13薪
7502,所开薪资,20-30K·13薪
7503,所开薪资,18-22K
7504,所开薪资,25-50K·13薪
7505,所开薪资,25-30K·15薪
7506,所开薪资,40-70K
7507,所开薪资,20-40K·18薪
7508,所开薪资,30-50K
7509,所开薪资,30-60K
7510,所开薪资,20-30K
7511,所开薪资,25-40K·14薪
7512,所开薪资,35-65K
7513,所开薪资,20-35K
7514,所开薪资,20-30K
7515,所开薪资,35-65K
7516,所开薪资,20-35K
7517,所开薪资,20-30K
7518,所开薪资,40-60K·14薪
7519,所开薪资,15-30K·13薪
7520,所开薪资,30-50K
7521,所开薪资,20-30K
7522,所开薪资,40-45K
7523,所开薪资,25-35K
7524,所开薪资,15-30K
7525,所开薪资,18-35K·14薪
7526,所开薪资,30-50K
7527,所开薪资,15-25K
7528,所开薪资,25-40K·13薪
7529,所开薪资,20-40K
7530,所开薪资,25-50K
7531,所开薪资,20-40K·16薪
7532,所开薪资,25-50K·13薪
7533,所开薪资,30-60K·15薪
7534,所开薪资,20-40K·15薪
7535,所开薪资,20-40K·13薪
7536,所开薪资,30-50K·14薪
7537,所开薪资,40-65K·14薪
7538,所开薪资,20-30K·14薪
7539,所开薪资,15-30K·15薪
7540,所开薪资,20-25K
7541,所开薪资,40-60K
7542,所开薪资,20-40K·16薪
7543,所开薪资,25-35K·15薪
7544,所开薪资,20-40K
7545,所开薪资,25-35K·13薪
7546,所开薪资,30-60K·24薪
7547,所开薪资,30-40K·15薪
7548,所开薪资,20-40K·14薪
7549,所开薪资,40-70K
7550,所开薪资,20-35K
7551,所开薪资,22-30K
7552,所开薪资,25-30K
7553,所开薪资,20-35K·14薪
7554,所开薪资,20-40K·15薪
7555,所开薪资,13-22K
7556,所开薪资,20-40K·18薪
7557,所开薪资,30-55K
7558,所开薪资,18-22K
7559,所开薪资,20-30K·15薪
7560,所开薪资,20-25K·14薪
7561,所开薪资,30-45K
7562,所开薪资,20-25K
7563,所开薪资,18-35K·14薪
7564,所开薪资,20-40K
7565,所开薪资,20-21K
7566,所开薪资,15-30K
7567,所开薪资,40-45K·15薪
7568,所开薪资,30-45K·14薪
7569,所开薪资,20-40K·15薪
7570,所开薪资,20-40K·16薪
7571,所开薪资,12-24K
7572,所开薪资,20-40K·13薪
7573,所开薪资,40-45K·16薪
7574,所开薪资,30-40K
7575,所开薪资,25-30K·13薪
7576,所开薪资,25-40K
7577,所开薪资,20-30K
7578,所开薪资,25-40K·16薪
7579,所开薪资,20-40K·14薪
7580,所开薪资,20-40K
7581,所开薪资,30-60K·13薪
7582,所开薪资,15-25K·14薪
7583,所开薪资,30-40K·15薪
7584,所开薪资,35-50K·13薪
7585,所开薪资,20-25K
7586,所开薪资,25-35K
7587,所开薪资,20-40K·13薪
7588,所开薪资,20-40K·14薪
7589,所开薪资,30-50K
7590,所开薪资,25-35K·16薪
7591,所开薪资,25-40K·15薪
7592,所开薪资,20-40K
7593,所开薪资,20-40K·14薪
7594,所开薪资,35-45K·15薪
7595,所开薪资,25-30K
7596,所开薪资,45-50K
7597,所开薪资,25-50K
7598,所开薪资,30-60K·15薪
7599,所开薪资,50-80K·13薪
7600,所开薪资,50-80K·14薪
7601,所开薪资,30-60K·15薪
7602,所开薪资,30-60K·15薪
7603,所开薪资,70-90K·13薪
7604,所开薪资,30-60K·15薪
7605,所开薪资,40-60K
7606,所开薪资,40-65K·14薪
7607,所开薪资,30-60K·14薪
7608,所开薪资,30-60K·13薪
7609,所开薪资,30-60K
7610,所开薪资,30-60K·13薪
7611,所开薪资,40-70K
7612,所开薪资,40-70K
7613,所开薪资,70-100K
7614,所开薪资,40-70K
7615,所开薪资,30-60K·13薪
7616,所开薪资,35-60K·14薪
7617,所开薪资,65-95K
7618,所开薪资,50-60K
7619,所开薪资,30-60K
7620,所开薪资,35-65K
7621,所开薪资,50-80K
7622,所开薪资,35-60K·14薪
7623,所开薪资,50-80K·15薪
7624,所开薪资,100-200K
7625,所开薪资,30-60K·14薪
7626,所开薪资,30-60K·13薪
7627,所开薪资,40-70K·14薪
7628,所开薪资,45-70K·24薪
7629,所开薪资,30-60K·14薪
7630,所开薪资,30-60K
7631,所开薪资,30-60K
7632,所开薪资,35-65K·16薪
7633,所开薪资,50-55K
7634,所开薪资,30-60K·15薪
7635,所开薪资,28-55K·13薪
7636,所开薪资,30-60K
7637,所开薪资,45-60K
7638,所开薪资,250-260K
7639,所开薪资,40-70K
7640,所开薪资,40-55K·14薪
7641,所开薪资,35-60K
7642,所开薪资,40-70K·16薪
7643,所开薪资,40-70K·14薪
7644,所开薪资,60-90K
7645,所开薪资,30-60K·15薪
7646,所开薪资,200-260K
7647,所开薪资,30-60K·13薪
7648,所开薪资,30-60K
7649,所开薪资,50-80K
7650,所开薪资,30-60K
7651,所开薪资,30-60K·16薪
7652,所开薪资,50-70K
7653,所开薪资,30-60K·13薪
7654,所开薪资,40-70K
7655,所开薪资,40-70K
7656,所开薪资,80-100K
7657,所开薪资,40-60K
7658,所开薪资,40-60K
7659,所开薪资,30-60K
7660,所开薪资,40-55K
7661,所开薪资,40-80K
7662,所开薪资,40-70K
7663,所开薪资,40-60K
7664,所开薪资,40-70K
7665,所开薪资,35-55K·14薪
7666,所开薪资,50-80K
7667,所开薪资,50-80K
7668,所开薪资,40-70K·16薪
7669,所开薪资,40-70K·14薪
7670,所开薪资,40-60K
7671,所开薪资,30-60K
7672,所开薪资,30-60K
7673,所开薪资,30-55K·16薪
7674,所开薪资,30-60K
7675,所开薪资,40-60K
7676,所开薪资,40-70K
7677,所开薪资,30-60K
7678,所开薪资,50-80K
7679,所开薪资,45-75K
7680,所开薪资,30-60K·14薪
7681,所开薪资,30-60K·15薪
7682,所开薪资,250-260K·24薪
7683,所开薪资,30-60K·15薪
7684,所开薪资,30-60K·16薪
7685,所开薪资,35-55K
7686,所开薪资,50-55K
7687,所开薪资,60-80K·13薪
7688,所开薪资,30-60K·14薪
7689,所开薪资,50-80K·16薪
7690,所开薪资,28-55K
7691,所开薪资,30-60K·16薪
7692,所开薪资,50-75K·16薪
7693,所开薪资,40-70K·16薪
7694,所开薪资,40-70K·15薪
7695,所开薪资,50-80K
7696,所开薪资,35-60K
7697,所开薪资,30-60K
7698,所开薪资,50-80K·14薪
7699,所开薪资,30-55K·14薪
7700,所开薪资,40-70K
7701,所开薪资,50-80K·15薪
7702,所开薪资,30-60K·15薪
7703,所开薪资,40-65K
7704,所开薪资,30-60K·15薪
7705,所开薪资,200-260K
7706,所开薪资,30-60K·13薪
7707,所开薪资,30-60K
7708,所开薪资,50-80K
7709,所开薪资,40-70K·16薪
7710,所开薪资,35-60K·13薪
7711,所开薪资,40-55K
7712,所开薪资,40-80K
7713,所开薪资,40-60K
7714,所开薪资,40-70K
7715,所开薪资,35-55K·14薪
7716,所开薪资,30-60K
7717,所开薪资,50-100K
7718,所开薪资,30-60K·15薪
7719,所开薪资,30-60K
7720,所开薪资,50-80K·14薪
7721,所开薪资,80-110K
7722,所开薪资,30-60K
7723,所开薪资,40-60K
7724,所开薪资,30-60K
7725,所开薪资,50-80K
7726,所开薪资,30-60K·14薪
7727,所开薪资,90-120K·13薪
7728,所开薪资,40-70K
7729,所开薪资,80-100K
7730,所开薪资,40-65K·13薪
7731,所开薪资,35-55K
7732,所开薪资,50-80K·13薪
7733,所开薪资,45-75K
7734,所开薪资,30-60K
7735,所开薪资,30-60K·15薪
7736,所开薪资,30-60K
7737,所开薪资,30-60K·16薪
7738,所开薪资,60-80K
7739,所开薪资,60-80K·16薪
7740,所开薪资,50-80K
7741,所开薪资,100-110K
7742,所开薪资,60-90K
7743,所开薪资,40-70K·16薪
7744,所开薪资,30-60K
7745,所开薪资,35-65K·13薪
7746,所开薪资,80-100K·14薪
7747,所开薪资,50-80K·15薪
7748,所开薪资,50-80K
7749,所开薪资,30-60K·16薪
7750,所开薪资,50-80K·14薪
7751,所开薪资,120-130K
7752,所开薪资,30-60K·14薪
7753,所开薪资,35-55K
7754,所开薪资,30-60K
7755,所开薪资,40-70K·14薪
7756,所开薪资,40-60K
7757,所开薪资,80-110K
7758,所开薪资,120-200K
7759,所开薪资,60-90K·15薪
7760,所开薪资,40-60K
7761,所开薪资,60-65K·13薪
7762,所开薪资,100-150K
7763,所开薪资,40-60K·16薪
7764,所开薪资,90-120K·14薪
7765,所开薪资,30-60K
7766,所开薪资,30-60K
7767,所开薪资,45-75K·13薪
7768,所开薪资,30-60K·15薪
7769,所开薪资,100-200K·13薪
7770,所开薪资,40-60K·14薪
7771,所开薪资,30-60K·15薪
7772,所开薪资,30-60K·14薪
7773,所开薪资,40-60K·13薪
7774,所开薪资,30-60K
7775,所开薪资,45-55K·15薪
7776,所开薪资,30-60K·14薪
7777,所开薪资,30-60K
7778,所开薪资,40-60K·14薪
7779,所开薪资,30-60K·14薪
7780,所开薪资,35-60K·15薪
7781,所开薪资,60-70K
7782,所开薪资,40-55K
7783,所开薪资,30-60K
7784,所开薪资,50-80K·14薪
7785,所开薪资,30-60K·14薪
7786,所开薪资,70-100K
7787,所开薪资,100-200K
7788,所开薪资,30-60K·13薪
7789,所开薪资,80-110K
7790,所开薪资,40-70K·14薪
7791,所开薪资,30-60K·13薪
7792,所开薪资,200-260K·16薪
7793,所开薪资,50-80K·14薪
7794,所开薪资,30-60K
7795,所开薪资,60-90K·15薪
7796,所开薪资,40-60K·13薪
7797,所开薪资,60-80K
7798,所开薪资,60-80K
7799,所开薪资,50-75K
7800,所开薪资,30-60K
7801,所开薪资,30-60K·13薪
7802,所开薪资,40-60K·13薪
7803,所开薪资,40-70K·14薪
7804,所开薪资,35-65K·13薪
7805,所开薪资,30-60K·14薪
7806,所开薪资,30-60K
7807,所开薪资,35-65K·15薪
7808,所开薪资,30-60K
7809,所开薪资,30-60K·16薪
7810,所开薪资,40-70K·13薪
7811,所开薪资,70-100K·20薪
7812,所开薪资,60-90K
7813,所开薪资,60-90K·16薪
7814,所开薪资,35-65K·15薪
7815,所开薪资,40-70K
7816,所开薪资,60-80K·13薪
7817,所开薪资,30-60K·15薪
7818,所开薪资,50-80K·13薪
7819,所开薪资,30-60K·14薪
7820,所开薪资,30-60K·13薪
7821,所开薪资,30-60K
7822,所开薪资,30-55K
7823,所开薪资,40-55K
7824,所开薪资,30-60K·14薪
7825,所开薪资,30-60K·14薪
7826,所开薪资,40-70K·15薪
7827,所开薪资,30-60K·13薪
7828,所开薪资,35-65K
7829,所开薪资,50-70K·16薪
7830,所开薪资,30-60K·15薪
7831,所开薪资,45-60K·16薪
7832,所开薪资,40-60K
7833,所开薪资,45-70K·24薪
7834,所开薪资,40-70K·16薪
7835,所开薪资,45-70K·13薪
7836,所开薪资,60-90K
7837,所开薪资,35-65K·16薪
7838,所开薪资,30-60K
7839,所开薪资,30-60K
7840,所开薪资,40-70K
7841,所开薪资,30-60K·13薪
7842,所开薪资,40-70K·16薪
7843,所开薪资,30-60K·14薪
7844,所开薪资,60-90K
7845,所开薪资,50-80K·15薪
7846,所开薪资,55-85K·16薪
7847,所开薪资,40-70K
7848,所开薪资,40-70K·13薪
7849,所开薪资,30-60K·13薪
7850,所开薪资,30-60K
7851,所开薪资,60-90K·13薪
7852,所开薪资,45-75K·14薪
7853,所开薪资,100-150K
7854,所开薪资,100-200K·16薪
7855,所开薪资,40-70K
7856,所开薪资,30-60K
7857,所开薪资,30-60K·14薪
7858,所开薪资,100-200K·15薪
7859,所开薪资,30-60K·13薪
7860,所开薪资,30-60K·13薪
7861,所开薪资,35-65K·16薪
7862,所开薪资,2-3K
7863,所开薪资,2-3K
7864,所开薪资,2-4K
7865,所开薪资,2-4K
7866,所开薪资,2-3K
7867,所开薪资,2-7K
7868,所开薪资,2-4K
7869,所开薪资,2-5K
7870,所开薪资,2-3K
7871,所开薪资,1-6K
7872,所开薪资,2-6K
7873,所开薪资,2-4K
7874,所开薪资,2-3K
7875,所开薪资,2-4K
7876,所开薪资,1-2K
7877,所开薪资,2-3K
7878,所开薪资,2-3K
7879,所开薪资,2-4K
7880,所开薪资,1-2K
7881,所开薪资,2-5K
7882,所开薪资,2-7K
7883,所开薪资,2-4K
7884,所开薪资,2-4K
7885,所开薪资,2-5K
7886,所开薪资,2-3K
7887,所开薪资,2-3K
7888,所开薪资,1-2K
7889,所开薪资,1-2K
7890,所开薪资,2-7K
7891,所开薪资,2-4K
7892,所开薪资,2-3K
7893,所开薪资,2-3K
7894,所开薪资,2-3K
7895,所开薪资,2-3K
7896,所开薪资,2-3K
7897,所开薪资,2-3K·13薪
7898,所开薪资,2-3K
7899,所开薪资,2-4K
7900,所开薪资,2-4K
7901,所开薪资,2-4K
7902,所开薪资,2-5K
7903,所开薪资,2-6K
7904,所开薪资,1-2K
7905,所开薪资,2-6K
7906,所开薪资,2-3K
7907,所开薪资,2-4K
7908,所开薪资,2-4K
7909,所开薪资,2-3K
7910,所开薪资,2-3K
7911,所开薪资,2-4K
7912,所开薪资,2-4K
7913,所开薪资,2-4K
7914,所开薪资,2-4K
7915,所开薪资,2-3K
7916,所开薪资,2-4K
7917,所开薪资,2-3K
7918,所开薪资,2-4K
7919,所开薪资,2-4K
7920,所开薪资,2-4K
7921,所开薪资,2-4K
7922,所开薪资,2-5K
7923,所开薪资,2-4K
7924,所开薪资,2-4K
7925,所开薪资,2-4K
7926,所开薪资,2-5K
7927,所开薪资,2-4K
7928,所开薪资,2-3K
7929,所开薪资,2-4K
7930,所开薪资,1-2K
7931,所开薪资,2-5K
7932,所开薪资,2-6K
7933,所开薪资,2-5K·13薪
7934,所开薪资,2-5K·13薪
7935,所开薪资,2-3K
7936,所开薪资,2-4K
7937,所开薪资,2-3K
7938,所开薪资,2-4K
7939,所开薪资,2-4K
7940,所开薪资,2-5K
7941,所开薪资,2-5K
7942,所开薪资,2-4K
7943,所开薪资,2-4K
7944,所开薪资,2-3K
7945,所开薪资,2-3K
7946,所开薪资,2-3K
7947,所开薪资,1-2K
7948,所开薪资,2-3K
7949,所开薪资,2-3K
7950,所开薪资,2-7K
7951,所开薪资,2-5K
7952,所开薪资,2-7K
7953,所开薪资,2-4K·13薪
7954,所开薪资,2-3K
7955,所开薪资,2-7K
7956,所开薪资,1-2K
7957,所开薪资,2-3K
7958,所开薪资,2-4K
7959,所开薪资,2-3K
7960,所开薪资,2-5K
7961,所开薪资,2-7K
7962,所开薪资,2-3K
7963,所开薪资,2-5K·13薪
7964,所开薪资,1-6K
7965,所开薪资,2-5K
7966,所开薪资,2-3K
7967,所开薪资,2-3K
7968,所开薪资,2-3K
7969,所开薪资,2-3K
7970,所开薪资,2-4K
7971,所开薪资,2-3K
7972,所开薪资,2-4K
7973,所开薪资,2-5K
7974,所开薪资,2-5K
7975,所开薪资,2-3K
7976,所开薪资,1-2K
7977,所开薪资,2-7K
7978,所开薪资,2-3K
7979,所开薪资,2-3K
7980,所开薪资,1-6K
7981,所开薪资,1-4K
7982,所开薪资,1-2K
7983,所开薪资,2-7K
7984,所开薪资,2-3K
7985,所开薪资,2-6K
7986,所开薪资,2-3K
7987,所开薪资,2-7K
7988,所开薪资,2-5K
7989,所开薪资,2-5K
7990,所开薪资,2-4K
7991,所开薪资,2-6K
7992,所开薪资,2-7K
7993,所开薪资,2-5K
7994,所开薪资,2-3K·13薪
7995,所开薪资,2-4K
7996,所开薪资,2-4K
7997,所开薪资,1-5K
7998,所开薪资,2-6K
7999,所开薪资,2-7K·13薪
8000,所开薪资,2-6K
8001,所开薪资,2-4K
8002,所开薪资,2-7K
8003,所开薪资,2-3K
8004,所开薪资,2-7K
8005,所开薪资,2-3K
8006,所开薪资,2-3K
8007,所开薪资,2-3K
8008,所开薪资,2-4K
8009,所开薪资,2-3K
8010,所开薪资,2-5K
8011,所开薪资,2-3K
8012,所开薪资,2-5K
8013,所开薪资,2-4K
8014,所开薪资,2-3K
8015,所开薪资,2-5K
8016,所开薪资,2-4K
8017,所开薪资,2-6K
8018,所开薪资,2-7K
8019,所开薪资,2-4K·13薪
8020,所开薪资,2-4K
8021,所开薪资,1-2K
8022,所开薪资,2-3K
8023,所开薪资,2-5K
8024,所开薪资,2-4K
8025,所开薪资,2-5K
8026,所开薪资,2-7K
8027,所开薪资,2-5K
8028,所开薪资,2-4K
8029,所开薪资,2-4K
8030,所开薪资,1-3K
8031,所开薪资,2-4K
8032,所开薪资,2-4K
8033,所开薪资,1-5K
8034,所开薪资,2-5K
8035,所开薪资,2-7K
8036,所开薪资,2-3K·14薪
8037,所开薪资,2-5K
8038,所开薪资,2-4K
8039,所开薪资,2-3K
8040,所开薪资,2-4K
8041,所开薪资,1-2K
8042,所开薪资,2-4K
8043,所开薪资,2-3K
8044,所开薪资,1-3K
8045,所开薪资,2-3K
8046,所开薪资,2-3K
8047,所开薪资,2-3K
8048,所开薪资,2-6K·13薪
8049,所开薪资,2-3K
8050,所开薪资,1-5K
8051,所开薪资,2-3K
8052,所开薪资,2-6K
8053,所开薪资,1-2K
8054,所开薪资,1-3K
8055,所开薪资,2-5K
8056,所开薪资,2-3K
8057,所开薪资,2-3K
8058,所开薪资,2-3K
8059,所开薪资,2-3K
8060,所开薪资,2-5K
8061,所开薪资,2-3K
8062,所开薪资,2-4K
8063,所开薪资,2-4K
8064,所开薪资,2-4K
8065,所开薪资,2-4K
8066,所开薪资,1-2K
8067,所开薪资,2-6K
8068,所开薪资,1-4K
8069,所开薪资,2-7K
8070,所开薪资,2-7K
8071,所开薪资,2-4K
8072,所开薪资,1-4K
8073,所开薪资,2-6K
8074,所开薪资,2-3K
8075,所开薪资,2-5K
8076,所开薪资,2-4K
8077,所开薪资,2-3K
8078,所开薪资,2-3K
8079,所开薪资,2-7K
8080,所开薪资,2-7K·13薪
8081,所开薪资,2-4K
8082,所开薪资,2-4K·13薪
8083,所开薪资,1-3K
8084,所开薪资,2-6K
8085,所开薪资,2-6K
8086,所开薪资,1-4K
8087,所开薪资,2-4K
8088,所开薪资,2-3K
8089,所开薪资,2-3K
8090,所开薪资,2-3K·13薪
8091,所开薪资,2-3K
8092,所开薪资,2-6K
8093,所开薪资,1-2K
8094,所开薪资,2-4K
8095,所开薪资,2-3K·13薪
8096,所开薪资,2-3K
8097,所开薪资,2-4K
8098,所开薪资,2-7K
8099,所开薪资,1-6K
8100,所开薪资,2-3K
8101,所开薪资,2-3K
8102,所开薪资,2-4K
8103,所开薪资,2-4K
8104,所开薪资,2-4K
8105,所开薪资,2-5K
8106,所开薪资,2-3K
8107,所开薪资,1-3K
8108,所开薪资,2-5K
8109,所开薪资,2-5K
8110,所开薪资,1-5K
8111,所开薪资,2-3K
8112,所开薪资,1-2K
8113,所开薪资,2-3K
8114,所开薪资,2-3K
8115,所开薪资,2-3K
8116,所开薪资,1-5K
8117,所开薪资,1-3K·14薪
8118,所开薪资,2-3K
8119,所开薪资,2-3K
8120,所开薪资,2-7K
8121,所开薪资,2-4K·13薪
8122,所开薪资,2-3K
8123,所开薪资,2-7K
8124,所开薪资,2-5K
8125,所开薪资,1-3K
8126,所开薪资,2-4K
8127,所开薪资,2-4K
8128,所开薪资,2-4K
8129,所开薪资,2-3K
8130,所开薪资,1-2K
8131,所开薪资,2-6K
8132,所开薪资,2-4K
8133,所开薪资,1-2K
8134,所开薪资,2-5K
8135,所开薪资,2-3K
8136,所开薪资,2-5K
8137,所开薪资,2-5K
8138,所开薪资,2-7K·13薪
8139,所开薪资,2-5K
8140,所开薪资,2-5K
8141,所开薪资,2-7K
8142,所开薪资,2-3K
8143,所开薪资,1-2K
8144,所开薪资,2-7K
8145,所开薪资,2-7K
8146,所开薪资,2-3K
8147,所开薪资,2-7K
8148,所开薪资,2-7K
8149,所开薪资,2-3K
8150,所开薪资,2-4K
8151,所开薪资,2-7K
8152,所开薪资,1-6K
8153,所开薪资,2-4K
8154,所开薪资,2-4K
8155,所开薪资,2-7K
8156,所开薪资,2-5K
8157,所开薪资,2-5K
8158,所开薪资,2-5K
8159,所开薪资,1-3K
8160,所开薪资,1-2K
8161,所开薪资,1-2K
8162,所开薪资,2-4K
8163,所开薪资,1-4K
8164,所开薪资,2-3K
8165,所开薪资,2-7K
8166,所开薪资,2-7K
8167,所开薪资,1-2K
8168,所开薪资,1-3K
8169,所开薪资,2-3K
8170,所开薪资,1-3K
8171,所开薪资,2-3K
8172,所开薪资,2-4K
8173,所开薪资,2-6K
8174,所开薪资,2-4K
8175,所开薪资,2-7K
8176,所开薪资,1-2K
8177,所开薪资,2-4K
8178,所开薪资,2-4K
8179,所开薪资,2-5K
8180,所开薪资,2-3K
8181,所开薪资,2-5K
8182,所开薪资,2-4K
8183,所开薪资,2-5K
