id,Predicate,Object
76,知识要求,软件工程
76,素养要求,按时
76,素养要求,独立
76,素养要求,沟通
76,素养要求,团队
76,素养要求,协作
76,素养要求,学习能力
76,公司名称,北京尔希科技有限公司
76,城市,焦作
76,职位名称,java后端工程师
76,职位类别,Java
76,是否实习,全职
76,薪资,2-7K
76,学历要求,大专
77,技能要求,css
77,技能要求,H5
77,技能要求,html
77,技能要求,js
77,技能要求,vue
77,技能要求,web
77,技能要求,调试
77,技能要求,后端
77,技能要求,前端
77,技能要求,优化
77,技能要求,小程序
77,素养要求,独立
77,素养要求,协作
77,公司名称,佛山市亿货郎电子商务有限公司
77,城市,佛山
77,职位名称,实习型小程序开发h5前端工程师
77,职位类别,前端
77,是否实习,实习
77,薪资,2-4K
77,学历要求,大专
78,技能要求,ajax
78,技能要求,angular
78,技能要求,css
78,技能要求,html
78,技能要求,javascript
78,技能要求,jquery
78,技能要求,photoshop
78,技能要求,react
78,技能要求,vue
78,技能要求,前端
78,技能要求,英语
78,技能要求,前后端分离
78,知识要求,计算机
78,素养要求,独立
78,素养要求,合作
78,素养要求,积极
78,素养要求,配合
78,素养要求,勤奋
78,素养要求,团队
78,素养要求,细致
78,素养要求,严谨
78,公司名称,成都华企网通科技有限公司
78,城市,成都
78,职位名称,前端开发工程师
78,职位类别,前端
78,是否实习,全职
78,薪资,2-4K
78,学历要求,大专
79,技能要求,css
79,技能要求,html
79,技能要求,ui
79,技能要求,vue
79,技能要求,web
79,技能要求,调试
79,技能要求,前端
79,技能要求,优化
79,知识要求,ip
79,知识要求,计算机
79,素养要求,积极
79,公司名称,广西栗鼠科技有限公司
79,城市,南宁
79,职位名称,前端开发工程师（实习岗）
79,职位类别,前端
79,是否实习,实习
79,薪资,1-2K
79,学历要求,大专
80,技能要求,小程序
80,公司名称,海南金轩企业管理有限公司
80,城市,澄迈
80,职位名称,实习程序员
80,职位类别,暂无分类
80,是否实习,实习
80,薪资,2-3K
80,学历要求,大专
81,技能要求,angularjs
81,技能要求,bootstrap
81,技能要求,CSS3
81,技能要求,ES6
81,技能要求,HTML5
81,技能要求,jquery
81,技能要求,js
81,技能要求,react
81,技能要求,ui
81,技能要求,vue
81,技能要求,web
81,技能要求,前端
81,技能要求,营销
81,技能要求,优化
81,技能要求,项目经验
81,知识要求,http
81,知识要求,ip
81,知识要求,tcp
81,知识要求,通信
81,素养要求,合作
81,素养要求,团队
81,素养要求,学习能力
81,公司名称,上海虎联信息科技有限公司
81,城市,南阳
81,职位名称,Web前端开发工程师
81,职位类别,前端
81,是否实习,全职
81,薪资,2-4K
81,学历要求,大专
82,技能要求,ajax
82,技能要求,css
82,技能要求,html
82,技能要求,html5
82,技能要求,jquery
82,技能要求,js
82,技能要求,nodejs
82,技能要求,react
82,技能要求,uniapp
82,技能要求,vue
82,技能要求,web
82,技能要求,webpack
82,技能要求,前端
82,技能要求,优化
82,技能要求,小程序
82,知识要求,计算机
82,素养要求,沟通
82,素养要求,积极
82,素养要求,团队
82,素养要求,协作
82,素养要求,严谨
82,公司名称,长春市飞秋科技有限公司
82,城市,长春
82,职位名称,web前端开发工程师
82,职位类别,前端
82,是否实习,全职
82,薪资,2-3K
82,学历要求,大专
83,技能要求,CSS3
83,技能要求,HTML5
83,技能要求,javascript
83,技能要求,js
83,技能要求,json
83,技能要求,nodejs
83,技能要求,ui
83,技能要求,vue
83,技能要求,后端
83,技能要求,前端
83,技能要求,优化
83,技能要求,小程序
83,知识要求,自动化
83,素养要求,沟通
83,素养要求,合作
83,素养要求,配合
83,素养要求,团队
83,素养要求,协作
83,素养要求,学习能力
83,公司名称,柳州市光迅科技有限责任公司
83,城市,柳州
83,职位名称,前端开发工程师
83,职位类别,前端
83,是否实习,全职
83,薪资,2-5K
83,学历要求,大专
84,公司名称,深圳市培林体育科技有限公司
84,城市,揭阳
84,职位名称,硬件工程师
84,职位类别,硬件
84,是否实习,全职
84,薪资,2-3K
84,学历要求,大专
85,技能要求,design
85,技能要求,java
85,技能要求,mvc
85,技能要求,mybatis
85,技能要求,mysql
85,技能要求,oracle
85,技能要求,redis
85,技能要求,spring
85,技能要求,sql
85,技能要求,后端
85,技能要求,数据库
85,技能要求,优化
85,技能要求,小程序
85,知识要求,计算机
85,素养要求,分析
85,素养要求,合作
85,素养要求,团队
85,素养要求,执行力
85,公司名称,肇庆云虫科技有限公司
85,城市,肇庆
85,职位名称,JAVA初级工程师
85,职位类别,Java
85,是否实习,全职
85,薪资,2-5K
85,学历要求,大专
86,技能要求,app
86,技能要求,H5
86,技能要求,js
86,技能要求,ps
86,技能要求,vue
86,技能要求,前端
86,技能要求,小程序
86,素养要求,创新
86,素养要求,分析
86,素养要求,逻辑
86,素养要求,适应
86,公司名称,成都虚世地理科技有限公司
86,城市,成都
86,职位名称,前端开发工程师
86,职位类别,前端
86,是否实习,全职
86,薪资,2-4K
86,学历要求,大专
87,技能要求,调试
87,公司名称,青岛康裕达科技有限公司
87,城市,青岛
87,职位名称,运维工程师
87,职位类别,运维/技术支持
87,是否实习,全职
87,薪资,2-5K
87,学历要求,大专
88,技能要求,app
88,技能要求,javascript
88,技能要求,jquery
88,技能要求,js
88,技能要求,ui
88,技能要求,uniapp
88,技能要求,vue
88,技能要求,小程序
88,知识要求,计算机
88,素养要求,分析
88,素养要求,沟通
88,素养要求,合作
88,素养要求,积极
88,素养要求,团队
88,素养要求,学习能力
88,公司名称,杭州陆港科技有限公司
88,城市,杭州
88,职位名称,前端实习生
88,职位类别,前端
88,是否实习,实习
88,薪资,2-3K·13薪
88,学历要求,大专
89,技能要求,ajax
89,技能要求,css
89,技能要求,html
89,技能要求,java
89,技能要求,javascript
89,技能要求,json
89,技能要求,mysql
89,技能要求,oracle
89,技能要求,spring
89,技能要求,springboot
89,技能要求,springmvc
89,技能要求,sqlserver
89,技能要求,web
89,技能要求,xml
89,技能要求,前端
89,技能要求,数据库
89,知识要求,计算机
89,知识要求,数据结构
89,素养要求,总结
89,公司名称,湖北致慧信息技术有限公司
89,城市,宜昌
89,职位名称,Java开发工程师（实习）
89,职位类别,Java
89,是否实习,实习
89,薪资,2-4K
89,学历要求,大专
90,技能要求,CSS3
90,技能要求,html
90,技能要求,前端
90,技能要求,优化
90,技能要求,小程序
90,知识要求,计算机
90,素养要求,沟通
90,素养要求,团队
90,素养要求,学习能力
90,公司名称,福州知止网络技术有限公司
90,城市,南平
90,职位名称,web前端
90,职位类别,前端
90,是否实习,全职
90,薪资,2-5K
90,学历要求,大专
91,技能要求,element
91,技能要求,html
91,技能要求,js
91,技能要求,ui
91,技能要求,uniapp
91,技能要求,vue
91,技能要求,调试
91,技能要求,后端
91,技能要求,前端
91,技能要求,优化
91,技能要求,小程序
91,素养要求,独立
91,素养要求,管理
91,公司名称,"
巴尔瑙尔科技"
91,城市,重庆
91,职位名称,Web前端工程师 - 实习生
91,职位类别,前端
91,是否实习,实习
91,薪资,2-3K
91,学历要求,大专
92,技能要求,css
92,技能要求,HTML5
92,技能要求,jquery
92,技能要求,js
92,技能要求,web
92,技能要求,前端
92,技能要求,小程序
92,技能要求,组件化
92,技能要求,前后端分离
92,知识要求,http
92,素养要求,沟通
92,素养要求,合作
92,素养要求,热情
92,素养要求,团队
92,公司名称,福州一城信息科技有限公司
92,城市,福州
92,职位名称,web前端
92,职位类别,前端
92,是否实习,全职
92,薪资,2-4K
92,学历要求,大专
93,技能要求,css
93,技能要求,html
93,技能要求,javascript
93,技能要求,sql
93,技能要求,W3C
93,技能要求,web
93,知识要求,http
93,知识要求,W3C
93,素养要求,沟通
93,素养要求,合作
93,素养要求,适应
93,素养要求,团队
93,公司名称,上海逐一软件科技有限公司
93,城市,南昌
93,职位名称,web前端（网页设计）
93,职位类别,前端
93,是否实习,全职
93,薪资,2-3K
93,学历要求,大专
94,知识要求,自动化
94,公司名称,中地设计集团有限公司朝阳分公司
94,城市,朝阳
94,职位名称,电气设计工程师
94,职位类别,电气
94,是否实习,全职
94,薪资,1-2K
94,学历要求,大专
95,技能要求,es6
95,技能要求,git
95,技能要求,node
95,技能要求,vue
95,公司名称,浙江云会科技有限公司
95,城市,宁波
95,职位名称,web前端开发工程师
95,职位类别,前端
95,是否实习,全职
95,薪资,2-4K
95,学历要求,大专
96,知识要求,计算机
96,素养要求,沟通
96,公司名称,大理市云桥宽频信息科技有限责任公司
96,城市,大理
96,职位名称,web前端
96,职位类别,前端
96,是否实习,全职
96,薪资,1-2K
96,学历要求,大专
97,技能要求,css
97,技能要求,js
97,公司名称,浙江众启网络科技有限公司
97,城市,金华
97,职位名称,前端开发工程师
97,职位类别,前端
97,是否实习,全职
97,薪资,2-5K
97,学历要求,大专
98,技能要求,excel
98,技能要求,ps
98,技能要求,word
98,公司名称,深圳市掌控移动软件有限公司
98,城市,深圳
98,职位名称,测试工程师
98,职位类别,测试
98,是否实习,全职
98,薪资,2-3K
98,学历要求,大专
99,技能要求,css
99,技能要求,html
99,技能要求,vue
99,技能要求,后端
99,技能要求,小程序
99,素养要求,独立
99,素养要求,分析
99,素养要求,沟通
99,素养要求,学习能力
99,公司名称,舟山市唯芸社信息科技有限公司
99,城市,舟山
99,职位名称,前端实习生
99,职位类别,前端
99,是否实习,实习
99,薪资,2-3K
99,学历要求,大专
100,知识要求,计算机
100,知识要求,软件工程
100,素养要求,吃苦
100,素养要求,创新
100,素养要求,分析
100,素养要求,沟通
100,素养要求,合作
100,素养要求,逻辑
100,素养要求,团队
100,素养要求,学习能力
100,公司名称,山东铝谷数据科技有限公司
100,城市,滨州
100,职位名称,软件开发实习生
100,职位类别,软件工程师
100,是否实习,实习
100,薪资,2-3K
100,学历要求,大专
101,技能要求,app
101,技能要求,ui
101,技能要求,uniapp
101,技能要求,vue
101,技能要求,后端
101,技能要求,前端
101,技能要求,小程序
101,技能要求,项目经验
101,知识要求,计算机
101,素养要求,分析
101,素养要求,沟通
101,素养要求,团队
101,公司名称,广东康顺健康管理有限公司
101,城市,中山
101,职位名称,uniapp前端开发
101,职位类别,前端
101,是否实习,全职
101,薪资,2-5K
101,学历要求,大专
102,技能要求,ajax
102,技能要求,css
102,技能要求,html
102,技能要求,js
102,技能要求,vue
102,素养要求,独立
102,公司名称,"
淘鱼科技
"
102,城市,杭州
102,职位名称,前端开发实习生
102,职位类别,前端
102,是否实习,实习
102,薪资,1-3K
102,学历要求,大专
103,技能要求,linux
103,素养要求,管理
103,公司名称,四川瑞晨消防工程有限公司
103,城市,泸州
103,职位名称,系统维护工程师
103,职位类别,暂无分类
103,是否实习,全职
103,薪资,1-5K
103,学历要求,大专
104,技能要求,css
104,技能要求,html
104,技能要求,js
104,技能要求,前端
104,技能要求,优化
104,知识要求,计算机
104,素养要求,独立
104,素养要求,沟通
104,素养要求,积极
104,素养要求,协作
104,公司名称,南昌乐酷科技有限公司
104,城市,南昌
104,职位名称,初级前端工程师
104,职位类别,前端
104,是否实习,全职
104,薪资,2-3K
104,学历要求,大专
105,技能要求,前端
105,技能要求,优化
105,知识要求,计算机
105,素养要求,合作
105,素养要求,团队
105,素养要求,协作
105,公司名称,西安平衡语言科技有限公司
105,城市,西安
105,职位名称,WEB前端开发实习
105,职位类别,前端
105,是否实习,实习
105,薪资,1-2K
105,学历要求,大专
106,公司名称,山西润源项目管理咨询有限公司
106,城市,太原
106,职位名称,一级造价工程师
106,职位类别,暂无分类
106,是否实习,全职
106,薪资,1-2K
106,学历要求,大专
107,技能要求,css
107,技能要求,html
107,技能要求,js
107,技能要求,uniapp
107,技能要求,前端
107,技能要求,小程序
107,公司名称,江西优尚科技有限公司
107,城市,南昌
107,职位名称,HTML5
107,职位类别,前端
107,是否实习,全职
107,薪资,2-7K
107,学历要求,大专
108,技能要求,app
108,技能要求,css
108,技能要求,ES6
108,技能要求,go
108,技能要求,H5
108,技能要求,html
108,技能要求,javascript
108,技能要求,mysql
108,技能要求,node
108,技能要求,nodejs
108,技能要求,react
108,技能要求,redis
108,技能要求,ui
108,技能要求,vue
108,技能要求,web
108,技能要求,前端
108,技能要求,数据库
108,技能要求,小程序
108,知识要求,计算机
108,素养要求,独立
108,素养要求,沟通
108,素养要求,合作
108,素养要求,积极
108,素养要求,逻辑
108,素养要求,配合
108,素养要求,团队
108,公司名称,广西国信云服科技有限公司
108,城市,南宁
108,职位名称,前端开发工程师（实习生）
108,职位类别,前端
108,是否实习,实习
108,薪资,2-3K
108,学历要求,大专
109,技能要求,app
109,技能要求,element
109,技能要求,H5
109,技能要求,jquery
109,技能要求,nodejs
109,技能要求,react
109,技能要求,ts
109,技能要求,uniapp
109,技能要求,vue
109,技能要求,web
109,技能要求,后端
109,技能要求,前端
109,技能要求,小程序
109,素养要求,逻辑
109,公司名称,嘉兴想天信息科技有限公司
109,城市,嘉兴
109,职位名称,前端实习
