职位id,职位名称,职位名称
7866,,运维工程师
7867,,运维工程师
7868,,运维工程师
7869,,运维工程师
7870,,运维工程师
7871,,运维工程师
7872,,运维工程师
7873,,运维工程师
7874,,运维工程师
7875,,运维工程师
7876,,运维工程师
7877,,运维工程师
7878,,运维工程师
7879,,运维工程师
7880,,运维工程师
7881,,运维工程师
7882,,运维工程师
7883,,运维工程师
7884,,运维工程师
7885,,运维工程师
7886,,运维工程师
7887,,运维工程师
7888,,运维工程师
7889,,运维工程师
7890,,运维工程师
7891,,运维工程师
7892,,（储备）运维工程师，双休+寒暑假
7893,,计算机实习生（运维工程师）
7894,,运维工程师（实习生）
7895,,运维工程师（江苏兴化）
7896,,IT桌面运维工程师
7897,,信息安全运维工程师
7898,,运维工程师（包吃住）
7899,,应届生运维岗
7900,,运维工程师（实习）
7901,,运维工程师
7902,,运维工程师
7903,,运维工程师
7904,,运维工程师
7905,,环保技术运维工程师
7906,,运维工程师（实习生）
7907,,环保运维工程师
7908,,实施运维工程师
7909,,实施运维工程师
7910,,网络运维工程师
7911,,网络运维工程师
7912,,机房运维工程师
7913,,环境运维工程师
7914,,实施运维工程师
7915,,兼职运维工程师
7916,,桌面运维工程师
7917,,系统运维工程师
7918,,实施、运维工程师
7919,,系统运维工程师
7920,,运维开发工程师
7921,,云平台运维工程师
7922,,系统运维工程师
7923,,系统运维工程师
7924,,售后运维工程师
7925,,电气运维工程师
7926,,安全运维工程师
7927,,软件运维工程师
7928,,实施运维工程师
7929,,网络运维工程师
7930,,兼职运维工程师
7931,,it运维工程师
7932,,设备运维工程师
7933,,实习运维工程师
7934,,idc运维工程师
7935,,系统运维工程师
7936,,高级运维工程师
7937,,设备运维工程师（2023届）
7938,,服务器运维工程师
7939,,硬件运维工程师
7940,,桌面运维工程师
7941,,系统运维工程师
7942,,IT运维工程师
7943,,软件运维工程师
7944,,IT运维工程师
7945,,实习运维工程师
7946,,电气系统运维工程师
7947,,合肥-IT运维工程师（实习）
7948,,机房IT运维工程师
7949,,实施运维工程师（广州）
7950,,电力运维工程师、出纳
7951,,运维开发工程师
7952,,土木/土建/结构工程师
7953,,机械设计工程师（实习生）
7954,,通信设计实习生
7955,,bim工程师
7956,,网络工程师实习生
7957,,智家工程师
7958,,通信工程线路维护人员
7959,,硬件工程师
7960,,HVV工程师
7961,,网络工程师
7962,,运维工程师实习生
7963,,监控值班工程师
7964,,兼职网管工程师
7965,,人防检测工程师助理
7966,,无线通信设计实习
7967,,网络工程师见习岗
7968,,运维工程师（实习生）
7969,,项目工程师
7970,,软件开发工程师(实习/应届)
7971,,网优测试工程师/实习生
7972,,IT运维工程师(应届毕业生)
7973,,有线传输工程师
7974,,网络工程师
7975,,奥士招聘手机维修
7976,,工程师
7977,,计算机系统集成工程师
7978,,机器人工程师学徒（优先实习生）
7979,,建筑工程师
7980,,网络工程师
7981,,建筑工程师
7982,,土木/土建/结构工程师
7983,,机械设备设计工程师
7984,,实施工程师
7985,,设备运维工程师
7986,,系统运维工程师（实习岗）（招聘15-20人）
7987,,CAD工程师
7988,,硬件工程师实习生
7989,,结构工程师
7990,,实习网络工程师
7991,,土木/土建/结构工程师
7992,,土木/土建/建筑工程师
7993,,网络工程师
7994,,BIM工程师（应届/实习）
7995,,网络工程师
7996,,手机维修工程师
7997,,高级前端工程师助理
7998,,机械结构工程师
7999,,助理工程师
8000,,运维工程师（实习生）
8001,,底盘工程师培训生
8002,,安装造价工程师
8003,,实施工程师
8004,,建筑工程师
8005,,技术支持工程师
8006,,运维工程师
8007,,高级网络工程师（兼职HCIE/CCIE)
8008,,专业监理工程师
8009,,嵌入式工程师助理假期实习生
8010,,建筑暖通工程师
8011,,化工工程师
8012,,pythonweb开发工程师
8013,,运维工程师（实习）
8014,,运维工程师
8015,,专利撰写工程师
8016,,工艺工程师
8017,,专利撰写工程师
8018,,pcb  layout助理工程师
8019,,网络工程师
8020,,运维工程师（实习）
8021,,实施工程师（实习）
8022,,实习软件实施工程师
8023,,PCB助理设计工程师
8024,,人工智能实习工程师
8025,,电气助理工程师
8026,,工程师
8027,,研发工程师-实习生
8028,,运维工程师
8029,,助理结构工程师
8030,,汽车内外饰设计工程师学徒
8031,,运维工程师(应届生)
8032,,产品工程师
8033,,网络工程师
8034,,房屋检测工程师
8035,,it网络工程师
8036,,网络技术工程师
8037,,运维工程师
8038,,驻场标注工程师
8039,,仿真模拟工程师
8040,,运维工程师-襄阳实习
8041,,测量或测绘助理工程师（兼职）
8042,,土建专业监理工程师
8043,,实习监理工程师
8044,,机械工程师（可接受2023年毕业生）
8045,,助理电气工程师
8046,,可靠性测试工程师（实习生）
8047,,采矿工程师
8048,,机器人仿真工程师
8049,,BIM工程师（实习生方向）
8050,,系统维护工程师
8051,,工程师
8052,,水工工程师
8053,,实习生（储备工程师）
8054,,unity工程师助理
8055,,技术工程师
8056,,汽车结构设计工程师助理
8057,,技术支持工程师
8058,,计算机实习生（运维工程师）
8059,,运维工程师
8060,,工程测绘工程师
8061,,专利工程师
8062,,实习环保工程师
8063,,装配式设计工程师
8064,,软件工程师助理
8065,,软件实施工程师（宁乡）
8066,,内外饰工程师助理
8067,,运维工程师
8068,,运维工程师（景县某机关单位）
8069,,广西中准招聘质量管理/测试
8070,,前端工程师
8071,,研发助理工程师
8072,,船舶设计工程师
8073,,数据制作工程师
8074,,BIM机电工程师
8075,,BIM实习工程师
8076,,运维开发工程师
8077,,峰昶银晟科技招聘电脑维修
8078,,道路工程师
8079,,运维工程师
8080,,软件测试工程师
8081,,幕墙工程师助理
8082,,运维工程师
8083,,中级测绘工程师
8084,,售后技术工程师
8085,,船舶设计工程师
8086,,实施工程师
8087,,实施工程师（实习）
8088,,知识产权助理工程师（实习生）
8089,,幕墙工程师助理
8090,,焊装夹具工程师助理
8091,,bim助理工程师
8092,,运维工程师
8093,,道路桥梁工程师（兼职）
8094,,兼职BIM工程师
8095,,unity工程师
8096,,实施工程师
8097,,检测见习实习工程师
8098,,土建监理工程师
8099,,兼职机械设计工程师
8100,,AI资源工程师（实习）
8101,,咨询工程师
8102,,信息系统工程师助理
8103,,配网设计工程师
8104,,结构工程师助理
8105,,专利工程师
8106,,实施工程师实习生
8107,,土建预算工程师
8108,,环保工程师
8109,,电气自动化工程师
8110,,售后工程师
8111,,售前工程师(实习生)
8112,,兼职咨询工程师
8113,,安岳土建造价工程师
8114,,网络工程师
8115,,助理工程师
8116,,装饰公司造价工程师及学员
8117,,scada工程师
8118,,机械助理工程师
8119,,技术员、工程师
8120,,3D工程师
8121,,实施工程师
8122,,桥梁数据工程师
8123,,土建造价工程师
8124,,土建造价工程师
8125,,初级java开发工程师
8126,,运维工程师
8127,,精装修工程师助理
8128,,三维建模工程师
8129,,EHS工程师
8130,,电力助理工程师
8131,,BIM工程师
8132,,3d建模工程师实训岗
8133,,测绘工程师
8134,,助理工程师（土建、安装造价员）
8135,,认证工程师（军工三证）
8136,,医疗器械售后工程师
8137,,运维开发工程师
8138,,土木/土建/结构工程师
8139,,3dmax动画工程师
8140,,水电设计工程师
8141,,3D视觉工程师
8142,,灯光音响工程师（实习生）
8143,,技术支持工程师
8144,,测绘工程师+高级工程师+城市经理
8145,,林业调查规划工程师
8146,,环评工程师技术助理
8147,,电气设计工程师
8148,,弱电工程师
8149,,电气设计工程师
8150,,绿色建筑咨询工程师（实习）
8151,,react开发工程师
8152,,兼职采购工程师（长沙）
8153,,技术支持工程师
8154,,丹东机场运维工程师
8155,,软件实施工程师
8156,,系统集成工程师
8157,,房建工程监理工程师
8158,,水利设计工程师
8159,,造价工程师
8160,,专利工程师（汽车方向）
8161,,幕墙工程师
8162,,监理工程师
8163,,网络工程师
8164,,硬件工程师助理
8165,,造价工程师
8166,,建筑设计助理工程师
8167,,化工工程师
8168,,Layout工程师
8169,,catia设计工程师助理
8170,,ue工程师
8171,,预决算工程师（兼职）
8172,,监理工程师
8173,,钉钉实施工程师
8174,,PLC电气助理工程师
8175,,电子工程师助理
8176,,注册咨询工程师
8177,,安全服务工程师（实习）
8178,,PLC工程师
8179,,弱电工程师
8180,,软件工程师（南京-实习生）
8181,,环保助理工程师
8182,,电气监理工程师
8183,,工程管理系统运营工程师
8184,,测试实习工程师
8185,,智能家居技术工程师
8186,,测绘工程师
8187,,售后工程师
8188,,实施工程师
8189,,环境工程师助理
8190,,运维工程师
8191,,维护工程师
8192,,前端开发工程师(实习生)
8193,,售后服务助理工程师
8194,,初级Java开发工程师
8195,,电器工程师
8196,,Java开发工程师助理（应届生）
8197,,项目总工程师
8198,,运维工程师
8199,,建筑工程师
8200,,Web前端开发工程师（实习生）
8201,,线束工程师
8202,,硬件工程师
8203,,实施运维工程师（广州）
8204,,节能工程师
8205,,工程师招生
8206,,应用工程师-储备干部
8207,,照明电气工程师助理
8208,,土木/土建/结构工程师
8209,,远方时空电梯招聘电梯工
8210,,环保工程师助理
8211,,电子电气-测试工程师
8212,,土建造价工程师
8213,,电子工程师
8214,,网络工程师
8215,,pcb硬件工程师
8216,,消防工程师
8217,,质量体系工程师
8218,,电子仪器维修工程师实习
8219,,软件实习工程师
8220,,建筑工程师
8221,,实施工程师
8222,,5G通信工程师
8223,,通信工程资料员
8224,,移动通信工程师
8225,,通信技术工程师
8226,,通信工程资料员
8227,,移动通信工程师
8228,,无线移动通信工程师
8229,,通信工程资料员
8230,,售后实施工程师
8231,,通信工程师（地铁通信+双休）
8232,,通讯工程师
8233,,通信工程师
8234,,通信工程资料员
8235,,通信技术工程师
8236,,数据通信工程师
8237,,通信工程师
8238,,通信技术工程师
8239,,移动通信工程师
8240,,网络监控工程师
8241,,网络工程师岗位（长丰、政府、双休）
8242,,移动通信工程师
8243,,传输通信设计工程师（包住宿+6险1金）
8244,,4G/5G 网络优化测试工程师
8245,,通信技术工程师
8246,,无线/射频通信工程师
8247,,通信工程项目经理
8248,,通信监理员
8249,,实施工程师
8250,,通信技术工程师
8251,,通信技术工程师
8252,,通信技术工程师（项目经理）
8253,,通信监理
8254,,无线网络优化工程师
8255,,机械工程师
8256,,网络通信技术
8257,,通信项目经理
8258,,通信工程项目经理（临沂）
8259,,5G网络优化测试工程师
8260,,检测工程师
8261,,通信资料员
8262,,调试助理工程师
8263,,智慧家庭工程师/见习生/学徒工
8264,,通信传输工程师
8265,,无线通信工程师
8266,,宽带接入网传输通信设计工程师
8267,,通信自动化设计
8268,,运维工程师
8269,,通信资料员
8270,,软件实施工程师
8271,,深信服厂家招应届生服务器工程师
8272,,通信施工管理员
8273,,通信工程概预算员
8274,,运维工程师
8275,,理工科专利工程师
8276,,通讯工程师
8277,,通信电源工程师
8278,,有线传输工程师
8279,,通讯监理
8280,,通信技术工程师
8281,,有线传输设计工程师
8282,,电子工程师
8283,,通信技术工程师（广西）
8284,,通信设备工程师
8285,,通信资料管理
8286,,通信工程资料员
8287,,通信技术工程师
8288,,系统集成工程师
8289,,驻场工程师
8290,,网络工程师
8291,,通信技术工程师
8292,,通信技术工程师
8293,,设备工程师
8294,,检测工程师
8295,,通信设备工程师
8296,,硬件工程师
8297,,有线传输工程师
8298,,idc运维工程师
8299,,驻场工程师
8300,,实施工程师
8301,,项目技术工程师
8302,,硬件测试工程师
8303,,通信项目助理
8304,,通信设计
8305,,东南学校招聘手机维修
8306,,调试工程师助理
8307,,初级运维工程师
8308,,网络工程师
8309,,网络运维工程师
8310,,系统集成实施工程师
8311,,生产调测工程师
8312,,打样工程师
8313,,网络工程师
8314,,网络工程师－双休福利好１３薪不加班
8315,,嵌入式测试工程师【威海】
8316,,网络工程师
8317,,网络工程师
8318,,室分设计工程师
8319,,网络工程师
8320,,网络督导工程师
8321,,网络工程师
8322,,网络工程师
8323,,网络工程师
8324,,H3C售后网络工程师
